Price,Close,High,Low,Open,Volume
Ticker,373220.KS,373220.KS,373220.KS,373220.KS,373220.KS
Date,,,,,
2024-10-22,381500.0,388000.0,376500.0,386500.0,213207
2024-10-23,403000.0,405500.0,381500.0,381500.0,332684
2024-10-24,406500.0,419000.0,403000.0,411000.0,405512
2024-10-25,407000.0,419000.0,406500.0,419000.0,242245
2024-10-28,416500.0,417500.0,403000.0,403000.0,360352
2024-10-29,409000.0,412500.0,400500.0,410000.0,281126
2024-10-30,411500.0,417500.0,405000.0,406500.0,174514
2024-10-31,407500.0,417000.0,404500.0,408000.0,266013
2024-11-01,412500.0,419000.0,404500.0,405000.0,254445
2024-11-04,426000.0,427000.0,408000.0,417000.0,418485
2024-11-05,420000.0,425500.0,416500.0,422000.0,177179
2024-11-06,390500.0,429000.0,386000.0,426500.0,689223
2024-11-07,386000.0,391000.0,375000.0,389000.0,456391
2024-11-08,398500.0,408500.0,394000.0,394500.0,379413
2024-11-11,416000.0,435500.0,415000.0,435000.0,969362
2024-11-12,427000.0,433500.0,416000.0,418000.0,642992
2024-11-13,412000.0,425000.0,411500.0,421500.0,349926
2024-11-14,422000.0,423000.0,405000.0,421500.0,461180
2024-11-15,371000.0,403500.0,371000.0,403000.0,1016392
2024-11-18,383500.0,385500.0,375000.0,375000.0,365846
2024-11-19,393500.0,395500.0,380500.0,384500.0,292704
2024-11-20,400500.0,402500.0,390000.0,393500.0,216309
2024-11-21,400500.0,406500.0,394500.0,399000.0,209853
2024-11-22,405000.0,409500.0,402000.0,403500.0,142194
2024-11-25,419500.0,425000.0,408000.0,410000.0,446632
2024-11-26,406000.0,422000.0,405000.0,417000.0,215592
2024-11-27,400500.0,414000.0,399500.0,408500.0,174304
2024-11-28,402500.0,405500.0,399000.0,400000.0,116484
2024-11-29,381500.0,402500.0,380000.0,400000.0,280997
2024-12-02,391500.0,397500.0,385000.0,387000.0,185989
2024-12-03,397000.0,401000.0,385000.0,393500.0,241946
2024-12-04,389000.0,395000.0,384500.0,391000.0,246025
2024-12-05,382000.0,395000.0,382000.0,389000.0,170616
2024-12-06,390500.0,397000.0,383000.0,383000.0,265117
2024-12-09,387500.0,397500.0,379500.0,385500.0,254353
2024-12-10,385000.0,396000.0,384500.0,392000.0,249658
2024-12-11,378000.0,391000.0,376500.0,388000.0,260700
2024-12-12,404500.0,404500.0,374000.0,383000.0,586555
2024-12-13,400000.0,400000.0,389500.0,396000.0,330114
2024-12-16,398000.0,402500.0,394500.0,399000.0,204346
2024-12-17,382500.0,405000.0,378500.0,398500.0,392455
2024-12-18,381500.0,386000.0,380000.0,384000.0,208785
2024-12-19,372000.0,380000.0,368000.0,373500.0,247458
2024-12-20,357500.0,377000.0,356000.0,375000.0,359300
2024-12-23,359000.0,361500.0,345000.0,359000.0,284110
2024-12-24,350000.0,362000.0,350000.0,361500.0,172107
2024-12-26,344500.0,352000.0,343500.0,351500.0,174814
2024-12-27,348000.0,350500.0,340500.0,341000.0,200696
2024-12-30,348000.0,358500.0,345000.0,345000.0,169683
2025-01-02,346000.0,352500.0,342500.0,348500.0,139219
2025-01-03,356000.0,360500.0,343000.0,343000.0,237676
2025-01-06,361500.0,365500.0,353500.0,358000.0,205797
2025-01-07,365500.0,372000.0,361500.0,363500.0,236305
2025-01-08,373500.0,376000.0,364000.0,364500.0,356433
2025-01-09,358500.0,373000.0,348500.0,371500.0,694920
2025-01-10,348500.0,357500.0,348000.0,356000.0,280639
2025-01-13,347500.0,350500.0,345500.0,346500.0,165688
2025-01-14,358000.0,360000.0,350000.0,350000.0,290092
2025-01-15,351500.0,361000.0,351500.0,359000.0,149879
2025-01-16,352000.0,361500.0,352000.0,358500.0,162319
2025-01-17,350500.0,355500.0,350500.0,352000.0,151960
2025-01-20,370500.0,372000.0,351500.0,352000.0,402884
2025-01-21,354500.0,370000.0,349500.0,365000.0,317052
2025-01-22,360000.0,363000.0,355500.0,356000.0,158528
2025-01-23,353500.0,359500.0,353500.0,356500.0,136125
2025-01-24,353500.0,357500.0,348000.0,355500.0,126762
2025-01-31,352000.0,356500.0,346500.0,353500.0,147908
2025-02-03,336500.0,345500.0,335000.0,345000.0,225738
2025-02-04,333000.0,343500.0,332000.0,340500.0,196605
2025-02-05,345000.0,347000.0,335000.0,336000.0,171086
2025-02-06,342000.0,350500.0,338500.0,344500.0,129145
2025-02-07,336000.0,345000.0,336000.0,341500.0,119390
2025-02-10,346500.0,349500.0,329000.0,333000.0,230067
2025-02-11,343000.0,350500.0,342500.0,348000.0,178558
2025-02-12,338500.0,347500.0,338000.0,343500.0,165759
2025-02-13,358000.0,366500.0,341000.0,341500.0,672554
2025-02-14,353000.0,359500.0,352000.0,355500.0,162202
2025-02-17,353500.0,362000.0,352500.0,354500.0,166506
2025-02-18,350500.0,355000.0,347500.0,355000.0,132978
2025-02-19,366000.0,370500.0,353500.0,353500.0,332886
2025-02-20,376500.0,378500.0,365000.0,367500.0,316958
2025-02-21,378500.0,379000.0,373500.0,378500.0,141193
2025-02-24,385500.0,386500.0,375000.0,377500.0,237103
2025-02-25,373500.0,386000.0,372500.0,386000.0,140338
2025-02-26,374000.0,376000.0,368000.0,369500.0,143098
2025-02-27,370500.0,375000.0,366500.0,374000.0,124821
2025-02-28,352000.0,368000.0,351500.0,366000.0,291801
2025-03-04,332000.0,351500.0,332000.0,351000.0,361892
2025-03-05,334000.0,339000.0,327500.0,336000.0,306239
2025-03-06,334000.0,343500.0,331500.0,337500.0,251173
2025-03-07,339000.0,341000.0,328000.0,331000.0,208637
2025-03-10,349500.0,352000.0,336000.0,339000.0,273181
2025-03-11,341000.0,344500.0,336000.0,338500.0,150783
2025-03-12,348500.0,349500.0,341500.0,344000.0,189492
2025-03-13,340500.0,354500.0,338500.0,352500.0,336473
2025-03-14,326500.0,340000.0,325000.0,339500.0,448904
2025-03-17,325000.0,330500.0,325000.0,328000.0,255211
2025-03-18,325000.0,332000.0,325000.0,326500.0,184156
2025-03-19,330500.0,333000.0,325000.0,326000.0,251845
2025-03-20,334500.0,337500.0,330500.0,334500.0,224094
2025-03-21,329000.0,335000.0,324000.0,334000.0,302913
2025-03-24,331500.0,335000.0,328500.0,331000.0,148739
2025-03-25,335500.0,342500.0,334000.0,336500.0,179131
2025-03-26,360000.0,365000.0,337500.0,338500.0,537163
2025-03-27,356500.0,365000.0,353000.0,354500.0,228114
2025-03-28,356000.0,363000.0,354000.0,360000.0,188128
2025-03-31,334500.0,348000.0,328500.0,346000.0,575113
2025-04-01,328000.0,337500.0,325500.0,337500.0,413352
2025-04-02,329000.0,331000.0,324000.0,330000.0,300758
2025-04-03,315000.0,323000.0,310500.0,320000.0,388422
2025-04-04,329000.0,331000.0,310500.0,311000.0,363443
2025-04-07,323000.0,331000.0,316000.0,318000.0,398358
2025-04-08,318000.0,333000.0,315000.0,331000.0,394764
2025-04-09,314000.0,325000.0,314000.0,317000.0,330125
2025-04-10,349500.0,349500.0,326500.0,335500.0,777090
2025-04-11,335500.0,341500.0,329000.0,337000.0,260102
2025-04-14,343000.0,344500.0,336000.0,337500.0,192936
2025-04-15,345000.0,348500.0,340500.0,342500.0,171756
2025-04-16,343000.0,353000.0,341500.0,350000.0,155592
2025-04-17,342500.0,346500.0,334500.0,341500.0,136846
2025-04-18,338000.0,345000.0,337500.0,344000.0,70190
2025-04-21,332500.0,340500.0,332000.0,337000.0,78331
2025-04-22,332000.0,337000.0,329000.0,332000.0,98130
2025-04-23,349000.0,349500.0,338500.0,339000.0,231174
2025-04-24,341500.0,350000.0,339000.0,349500.0,167826
2025-04-25,343500.0,347500.0,340000.0,347500.0,104822
2025-04-28,346000.0,349500.0,343000.0,349500.0,132948
2025-04-29,350000.0,350000.0,343500.0,346500.0,154760
2025-04-30,324500.0,348500.0,323000.0,347500.0,471209
2025-05-02,320500.0,327500.0,320500.0,325000.0,202479
2025-05-07,322500.0,324500.0,319000.0,322000.0,217160
2025-05-08,327500.0,329000.0,319500.0,322000.0,384939
2025-05-09,318000.0,327500.0,317500.0,327500.0,252119
2025-05-12,321500.0,322000.0,318000.0,320500.0,133817
2025-05-13,312000.0,323500.0,310500.0,323500.0,286158
2025-05-14,313500.0,315000.0,306000.0,313000.0,223695
2025-05-15,307000.0,321000.0,306500.0,313500.0,316371
2025-05-16,290500.0,307000.0,290000.0,305000.0,583328
2025-05-19,291500.0,297000.0,290500.0,291500.0,158255
2025-05-20,279500.0,293000.0,278000.0,292000.0,455861
