0
345552.6113228053
456222.08686742187
497592.8667515367
509770.1463345811
514024.6367433518
516395.5170722753
518257.1169864759
519964.3348631039
521599.8020867482
523190.3163449615
524771.7218764313
526319.8634569943
527837.9120427184
529317.8469800204
530804.34144409
532250.9502548762
533685.8078755289
535080.344613634
536455.2960348502
537823.9366317354
539222.4836966321
540628.8959760889
542022.5311678611
543404.6327841319
544781.7914394736
546121.8001683354
547441.9127022624
548741.6938119903
549999.3820343092
551167.1021501571
