0
315762.69398629665
318772.0285654068
319148.1237411499
319198.02021980286
319202.5400996208
319196.63524627686
319231.7742705345
319256.0955286026
319288.2306575775
319325.56879520416
319360.8013987541
319394.4712281227
319421.92739248276
319441.8223500252
319460.07031202316
319497.67047166824
319529.11311388016
319561.5383386612
319596.5650677681
319635.88708639145
319646.02172374725
319648.1459736824
319651.74877643585
319661.2283587456
319660.37678718567
319662.45424747467
319653.5922884941
319645.32923698425
319629.065155983
319590.2016758919
